Uście Gorlickie,10307435.0,11454262.0,12969852.0,13327829.0,15566307.0,21146608.88,23390638.27,22228993.24,25447733.94,27470244.23,27873273.81,30215656.41,30500389.23,32298220.07,32001971.15,37217164.9,40946340.15,42730768.08,2015575.0,5998958.0,8338195.0,8949147.0,8400236.0,8704552.0
Powiat limanowski,145570601.0,163744549.0,183401741.0,198491945.0,229120318.0,272620145.78,286666087.43,321154511.05,348289794.58,398551263.87,415593493.75,414497275.12,414283665.59,455635427.01,462990510.9,541328415.29,589985562.66,653261209.55,39907552.0,72696673.0,105993295.0,157013668.0,125969249.0,132268855.0
Limanowa,20908886.0,23130668.0,25692201.0,27894306.0,33520248.0,38930730.5,39741977.53,42102330.32,46985017.58,47425584.48,46740427.95,53687953.45,53932613.27,63112035.09,63220660.21,69309188.2,70185634.87,91473435.8,4743549.0,10051525.0,14712760.0,20212228.0,17369512.0,19263844.0
Mszana Dolna,7943580.0,9386955.0,10146684.0,11665223.0,12409655.0,13409704.81,16546122.89,18073816.68,22788555.56,20777366.35,29721382.44,23910256.66,25185673.69,23455373.39,29031532.65,32968727.46,36508898.16,33338721.1,1873138.0,4411479.0,5510177.0,9007573.0,7717134.0,8580385.0
Dobra,10348558.0,11938822.0,13695625.0,14467828.0,15614985.0,20539685.31,21701822.79,23663350.96,27539143.62,28006698.23,29748240.89,28382242.47,30757494.24,39249037.86,36969121.8,40391618.83,44053313.65,52593124.64,2308862.0,5216398.0,6903644.0,9321443.0,8768684.0,9747786.0
Jodłownik,9691273.0,10882766.0,11755508.0,13218113.0,14588305.0,16551728.73,18493684.14,21779363.56,21661763.67,30635844.46,33040530.32,32836087.47,30148131.7,32369970.14,33918003.48,38436495.39,37188233.39,41183942.3,2304906.0,5134916.0,6532314.0,11622566.0,10177740.0,8492937.0
Kamienica,8782589.0,10484478.0,11944541.0,12739475.0,14585878.0,16147482.71,17536889.3,20814448.14,20054274.94,24030929.77,25063118.57,25790174.81,25164160.05,31313973.94,31012471.49,33191020.53,34993765.91,40778074.99,2135228.0,4792713.0,6248881.0,7426016.0,7076839.0,7733905.0
Laskowa,9672168.0,9602865.0,12181589.0,11571821.0,13340259.0,20832819.45,19003665.3,19820446.04,22757210.99,28746286.45,35760967.75,26900554.42,27448965.21,26782904.43,30199613.31,35578542.58,39514576.89,43798600.95,2219492.0,4871685.0,9384908.0,14698626.0,7458104.0,8304185.0
Limanowa,24355118.0,27634279.0,30104425.0,33378390.0,39637424.0,45247951.91,46917407.6,53964975.41,57351329.01,72752454.75,70446976.01,71784237.61,68000728.59,67674650.16,70086095.1,90952110.6,104214932.34,112342184.11,9098071.0,12982991.0,18005407.0,23543099.0,20378507.0,21576859.0
Łukowica,12818440.0,13655144.0,15638113.0,15107870.0,17574853.0,21477436.0,22556429.9,25540759.82,26933866.68,32973648.89,32537010.95,32945940.03,32254957.0,37764794.78,35492081.26,43196452.96,48707084.66,53014450.63,2153549.0,5195313.0,8891420.0,13173925.0,10272773.0,10772477.0
Mszana Dolna,17546232.0,19573777.0,23497615.0,26814573.0,30218367.0,35134950.09,38055643.57,43039958.24,46787404.27,48146169.96,45123716.77,50144854.16,49902621.77,61772447.66,58655191.56,67882908.33,78122108.82,79941152.17,6700384.0,9759533.0,14321509.0,21922751.0,15515038.0,16517310.0
Niedźwiedź,8481943.0,9969454.0,11424716.0,12241525.0,15197700.0,15884311.04,17070636.76,18821618.09,19949767.63,22455530.63,24781229.42,23265113.45,25355145.06,27086537.39,26969792.22,33773158.96,36430401.48,38817482.95,1721070.0,3987820.0,5347975.0,6352311.0,8179521.0,7781888.0
Słopnice,6536573.0,8043890.0,7980949.0,9367185.0,10734015.0,13560158.48,14387526.9,16040801.01,18376582.63,22586885.62,22583852.08,23580277.98,25590236.63,23116212.26,24760722.21,30025581.57,32317202.69,33967424.96,,,4167980.0,7349899.0,6047583.0,6030746.0
Tymbark,8485241.0,9441451.0,9339775.0,10025636.0,11698629.0,14903186.75,14654280.75,17492642.78,17104878.0,20013864.28,20046040.6,21269582.61,20542938.38,21937489.91,22675225.61,25622609.88,27749409.8,32012614.95,4649303.0,6292300.0,5966320.0,12383231.0,7007814.0,7466533.0
Powiat nowosądecki,262285839.0,299497251.0,295243576.0,320351318.0,364802864.0,422654842.6,468747515.46,531801048.68,572096442.75,693951615.49,717526485.95,727217731.07,709438971.82,750048924.88,820048493.58,935307045.98,1001402195.64,1113147050.21,74645389.0,125510899.0,226963214.0,273948981.0,219127373.0,219393074.0
Miejska strefa usług publicznych,,,,,,,,,,,,,,,,,,,,,58468939.0,59834067.0,,
Grybów,8117883.0,8337682.0,8456527.0,9034489.0,11369949.0,11316456.07,12470461.83,15325731.52,14775294.94,21094601.45,21516840.37,26128170.11,17831356.38,19087049.17,18627601.24,22934824.03,26165141.71,28658322.27,1941053.0,4288868.0,5041773.0,7581700.0,6817251.0,6926718.0
Chełmiec,28620784.0,35178921.0,33822964.0,37270271.0,43681086.0,48882051.34,54375100.13,64140741.36,73122728.31,84297984.63,83881617.36,90190868.01,86727696.73,96743603.48,137270247.1,142545974.79,133437839.79,146266049.72,11636845.0,13448052.0,18327497.0,22222650.0,22955769.0,24327896.0
